,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SOCIAL_NETWORK,BMI_RANGE,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
1459,11/15/15,1,5,2,4,2,2,6,1,3,2,51 or more,Female,578.1
1460,11/15/15,2,3,10,5,1,5,7,2,2,0,Less than 20,Female,645.2
1461,11/15/15,5,1,10,8,1,10,9,2,3,9,51 or more,Female,772.4
1462,11/15/15,1,3,10,10,2,5,7,2,5,10,51 or more,Female,708.1
1463,11/15/15,5,2,4,10,2,10,7,1,6,10,36 to 50,Female,722.7
1464,11/15/15,2,2,3,9,2,2,10,1,0,5,21 to 35,Female,594.2
1465,11/15/15,5,3,5,8,1,4,8,2,0,3,36 to 50,Female,653.7
1466,11/15/15,3,2,4,7,1,9,8,1,5,7,21 to 35,Female,695.5
1467,11/15/15,1,4,4,7,1,2,7,2,3,3,21 to 35,Female,648.0
1468,11/15/15,5,3,10,10,1,5,10,2,10,10,36 to 50,Male,780.1
1469,11/15/15,2,3,4,10,1,10,8,2,6,6,36 to 50,Female,733.1
1470,11/15/15,5,4,4,5,2,4,8,2,4,10,36 to 50,Male,662.2
1471,11/15/15,5,0,3,2,2,2,7,1,1,10,51 or more,Male,620.8
1472,11/16/15,3,3,2,10,2,3,6,1,4,4,21 to 35,Male,637.8
1473,11/16/15,2,5,10,10,1,4,6,2,5,4,36 to 50,Female,690.7
1474,11/16/15,2,3,10,10,1,7,10,2,2,6,Less than 20,Female,719.3
1475,11/16/15,5,1,10,10,1,10,9,2,5,10,21 to 35,Female,774.1
1476,11/16/15,2,3,5,9,2,3,8,2,3,5,Less than 20,Male,663.7
1477,11/16/15,4,2,3,6,2,4,8,2,4,6,51 or more,Female,704.7
1478,11/16/15,5,5,8,2,1,1,6,1,0,10,Less than 20,Male,622.1
1479,11/16/15,5,1,2,0,1,2,8,2,4,10,21 to 35,Male,656.7
1480,11/16/15,2,2,4,4,1,7,8,2,3,5,21 to 35,Male,673.0
1481,11/16/15,2,2,10,10,1,3,9,1,2,7,Less than 20,Female,675.8
1482,11/16/15,2,2,10,10,1,3,9,1,1,5,Less than 20,Female,665.6
1483,11/16/15,1,3,4,4,1,2,5,1,3,8,36 to 50,Female,601.7
1484,11/16/15,1,3,10,4,2,10,10,2,10,10,21 to 35,Female,697.8
1485,11/16/15,4,2,10,10,1,10,8,2,2,6,36 to 50,Female,721.2
1486,11/16/15,0,5,3,5,2,3,7,1,0,0,36 to 50,Male,563.2
1487,11/16/15,1,2,6,10,1,6,6,2,2,7,21 to 35,Male,670.7
1488,11/16/15,4,1,4,10,1,5,8,2,4,7,36 to 50,Male,721.9
1489,11/16/15,2,1,10,6,2,7,6,2,5,8,51 or more,Male,735.5
1490,11/17/15,4,1,2,3,2,1,6,2,7,5,51 or more,Male,668.0
1491,11/17/15,0,3,10,10,2,6,6,2,8,3,21 to 35,Female,667.3
1492,11/17/15,4,2,10,10,1,10,8,2,4,10,36 to 50,Female,728.0
1493,11/17/15,5,2,5,10,1,4,8,2,4,4,51 or more,Female,723.4
1494,11/17/15,4,2,6,10,1,4,7,1,5,5,Less than 20,Female,677.3
1495,11/17/15,5,4,6,10,2,3,6,2,0,7,36 to 50,Male,646.3
1496,11/17/15,5,2,10,5,2,4,5,2,4,5,36 to 50,Female,676.9
1497,11/17/15,1,3,2,10,2,4,5,2,0,2,51 or more,Female,634.4
1498,11/17/15,1,1,3,6,1,6,8,2,3,9,Less than 20,Male,672.8
1499,11/17/15,5,3,8,10,2,4,5,1,8,10,51 or more,Female,671.8
1500,11/17/15,2,4,3,10,2,1,9,1,0,1,21 to 35,Female,598.9
1501,11/17/15,5,1,8,10,1,8,7,2,6,10,21 to 35,Male,768.2
1502,11/17/15,3,3,3,6,1,4,8,2,1,8,Less than 20,Female,652.0
1503,11/17/15,4,4,4,4,2,5,9,2,8,5,Less than 20,Female,683.0
1504,11/17/15,4,3,4,6,2,2,6,1,2,0,Less than 20,Female,607.0
1505,11/17/15,3,2,5,2,2,7,7,2,5,8,21 to 35,Female,669.4
1506,11/17/15,1,4,10,10,1,2,8,1,5,6,Less than 20,Female,656.7
1507,11/17/15,2,5,0,7,2,7,5,1,0,2,21 to 35,Female,619.7
1508,11/17/15,4,4,5,10,1,6,7,2,3,7,36 to 50,Female,703.2
1509,11/17/15,3,5,4,10,2,1,7,2,1,3,21 to 35,Female,635.9
1510,11/17/15,1,2,4,7,2,6,6,2,4,9,21 to 35,Male,633.3
1511,11/18/15,5,2,7,7,2,3,5,2,5,8,51 or more,Female,678.4
1512,11/18/15,2,4,2,10,1,10,7,2,2,10,36 to 50,Male,721.0
1513,11/18/15,1,0,4,10,1,3,5,2,4,4,21 to 35,Male,681.8
1514,11/18/15,4,2,7,10,2,6,6,1,7,7,21 to 35,Male,674.1
1515,11/18/15,3,3,9,5,1,10,6,2,7,10,21 to 35,Female,739.5
1516,11/18/15,0,1,4,10,1,4,8,1,2,10,Less than 20,Male,655.4
1517,11/18/15,3,3,4,10,1,4,8,1,5,10,Less than 20,Female,694.5
1518,11/18/15,5,2,3,4,1,8,7,2,1,7,21 to 35,Male,650.9
1519,11/19/15,2,3,5,4,2,6,7,1,0,10,51 or more,Male,602.9
1520,11/19/15,0,3,2,2,2,1,8,2,4,7,21 to 35,Female,602.1
1521,11/19/15,4,4,5,7,1,6,7,1,2,2,36 to 50,Female,621.6
1522,11/19/15,3,1,1,5,1,10,8,2,2,10,36 to 50,Male,671.9
1523,11/19/15,2,4,10,10,2,6,6,2,6,10,36 to 50,Male,708.1
1524,11/19/15,2,2,7,5,1,8,7,2,4,8,21 to 35,Female,683.2
1525,11/19/15,5,5,2,10,2,5,8,2,0,0,36 to 50,Male,585.9
1526,11/19/15,1,3,10,9,1,8,5,2,3,10,21 to 35,Male,710.0
1527,11/19/15,3,5,6,7,2,2,6,2,1,4,36 to 50,Female,634.2
1528,11/19/15,4,3,3,2,1,10,7,1,2,5,21 to 35,Female,620.7
1529,11/19/15,2,5,4,9,2,5,8,1,5,4,21 to 35,Female,631.8
1530,11/20/15,2,5,6,2,2,6,6,1,0,1,36 to 50,Male,578.9
1531,11/20/15,5,1,10,7,1,8,8,2,8,10,21 to 35,Female,734.4
1532,11/20/15,1,4,4,10,2,3,6,1,7,5,36 to 50,Female,654.8
1533,11/20/15,5,2,10,7,2,2,7,2,7,8,51 or more,Male,716.0
1534,11/20/15,2,3,8,5,1,2,8,1,2,7,Less than 20,Female,670.3
1535,11/20/15,4,2,5,10,1,1,9,2,1,10,51 or more,Male,717.9
1536,11/20/15,5,5,4,10,1,10,6,2,1,5,36 to 50,Female,710.6
1537,11/20/15,5,3,10,10,1,10,7,1,2,10,36 to 50,Female,714.2
1538,11/20/15,2,3,3,4,1,5,6,2,2,8,Less than 20,Male,641.6
1539,11/21/15,2,1,7,6,2,2,5,2,2,6,21 to 35,Female,637.4
1540,11/21/15,5,2,6,2,2,5,8,2,2,5,36 to 50,Female,631.8
1541,11/21/15,5,2,6,2,1,1,8,2,3,10,21 to 35,Male,712.6
1542,11/21/15,2,2,4,5,1,1,7,2,2,6,21 to 35,Female,671.6
1543,11/21/15,4,5,8,10,1,6,6,2,1,2,51 or more,Female,658.8
1544,11/22/15,3,3,6,0,1,2,10,1,3,10,21 to 35,Male,624.8
1545,11/22/15,3,3,5,5,1,9,9,2,8,10,36 to 50,Female,745.0
1546,11/22/15,2,3,6,5,1,5,8,2,1,3,36 to 50,Male,686.2
1547,11/22/15,2,5,10,5,1,2,8,2,5,4,36 to 50,Female,687.3
1548,11/22/15,1,1,6,10,2,6,8,2,2,10,Less than 20,Male,696.6
1549,11/22/15,4,4,10,3,1,10,7,2,5,2,21 to 35,Female,698.9
1550,11/22/15,3,1,3,3,1,7,8,2,1,10,36 to 50,Male,678.1
1551,11/22/15,2,4,5,8,1,2,6,1,1,10,Less than 20,Male,637.6
1552,11/22/15,1,5,10,4,2,2,6,1,1,10,Less than 20,Male,651.2
1553,11/23/15,5,1,4,10,1,10,8,2,3,10,21 to 35,Female,731.4
1554,11/23/15,1,2,3,5,1,4,7,2,1,8,21 to 35,Female,648.4
1555,11/23/15,3,2,8,7,2,5,7,2,10,7,51 or more,Male,711.5
1556,11/23/15,4,3,5,6,1,1,7,2,1,5,36 to 50,Female,659.7
1557,11/23/15,3,2,9,4,1,7,8,2,2,6,51 or more,Female,712.1
1558,11/23/15,2,2,8,10,1,3,5,1,4,6,21 to 35,Male,676.7
1559,11/23/15,1,0,3,1,1,2,8,1,2,1,21 to 35,Male,600.6
1560,11/23/15,4,1,5,6,1,8,9,2,3,10,36 to 50,Female,727.8
1561,11/23/15,3,1,1,10,2,7,5,1,2,8,21 to 35,Male,650.3
1562,11/23/15,5,3,10,10,1,8,7,2,2,7,21 to 35,Male,727.4
1563,11/23/15,5,1,6,2,2,7,8,2,2,4,51 or more,Female,700.2
1564,11/24/15,3,3,5,5,2,5,5,2,5,5,21 to 35,Male,649.9
1565,11/24/15,3,3,4,5,2,5,5,2,5,5,36 to 50,Male,641.4
1566,11/24/15,3,1,4,5,2,5,5,1,4,3,21 to 35,Male,622.7
1567,11/24/15,3,3,2,10,1,2,5,2,1,10,21 to 35,Male,722.4
1568,11/24/15,3,2,5,3,2,5,7,1,7,5,21 to 35,Male,633.3
1569,11/24/15,4,4,9,5,1,6,7,2,1,5,51 or more,Female,730.4
1570,11/24/15,2,2,4,10,1,1,6,2,1,2,36 to 50,Male,654.4
1571,11/24/15,1,2,6,2,1,6,6,1,8,10,Less than 20,Male,658.8
1572,11/24/15,2,5,5,10,1,5,6,2,6,5,36 to 50,Female,685.8
1573,11/24/15,1,2,7,4,1,6,5,2,4,6,Less than 20,Male,651.8
1574,11/24/15,1,2,2,5,2,5,5,2,3,3,36 to 50,Male,643.1
1575,11/24/15,0,4,3,7,2,1,8,2,2,5,21 to 35,Female,619.1
1576,11/24/15,0,5,5,10,1,4,4,1,3,7,Less than 20,Male,668.2
1577,11/24/15,5,1,2,3,1,10,8,2,4,10,36 to 50,Male,690.6
1578,11/24/15,5,2,10,10,1,7,8,1,6,10,Less than 20,Male,724.0
1579,11/24/15,2,4,2,6,1,4,7,1,2,2,21 to 35,Female,583.8
1580,11/25/15,5,3,2,10,1,6,6,2,6,7,36 to 50,Male,711.5
1581,11/25/15,2,1,3,2,2,9,8,2,2,10,36 to 50,Female,671.7
1582,11/25/15,5,2,4,10,2,8,10,2,1,10,36 to 50,Female,733.1
1583,11/25/15,1,4,4,6,1,3,7,2,1,10,21 to 35,Male,641.4
1584,11/25/15,5,3,8,8,2,9,7,2,4,8,51 or more,Female,700.4
1585,11/25/15,2,5,4,2,2,1,7,2,3,4,36 to 50,Female,642.7
1586,11/25/15,5,2,5,10,2,7,8,2,3,5,36 to 50,Male,720.6
1587,11/25/15,3,1,4,10,1,9,7,2,5,10,21 to 35,Female,698.7
1588,11/26/15,2,3,10,10,2,10,6,2,7,10,36 to 50,Female,729.3
1589,11/26/15,5,4,4,10,2,2,9,2,0,9,51 or more,Female,658.6
1590,11/26/15,2,3,6,6,2,2,6,2,0,3,36 to 50,Male,635.9
1591,11/26/15,3,0,0,10,1,8,8,2,0,10,51 or more,Male,664.7
1592,11/26/15,4,3,8,10,1,9,6,2,7,6,36 to 50,Female,700.2
1593,11/26/15,4,3,5,8,2,4,8,1,4,10,36 to 50,Female,674.1
1594,11/26/15,4,5,4,10,2,7,6,2,8,10,51 or more,Female,686.2
1595,11/26/15,5,5,3,4,1,3,7,2,1,7,21 to 35,Female,643.1
1596,11/26/15,5,4,1,10,1,1,7,1,3,10,21 to 35,Female,647.8
1597,11/27/15,3,4,9,10,1,10,5,1,2,1,21 to 35,Male,644.1
1598,11/27/15,3,5,6,4,2,4,9,2,1,3,21 to 35,Male,609.7
1599,11/27/15,3,1,8,5,1,1,9,2,7,5,21 to 35,Male,723.0
1600,11/27/15,1,1,2,5,1,6,9,2,4,4,21 to 35,Male,659.4
1601,11/27/15,2,2,4,10,1,10,7,2,2,7,21 to 35,Female,668.3
1602,11/27/15,1,3,2,8,2,3,8,2,0,5,21 to 35,Female,600.8
1603,11/27/15,2,4,0,3,1,5,7,1,5,5,21 to 35,Female,597.6
1604,11/27/15,1,3,6,7,2,1,8,2,10,10,21 to 35,Male,682.0
1605,11/27/15,3,3,5,10,2,10,8,1,4,8,21 to 35,Female,692.3
1606,11/27/15,2,3,4,10,2,3,6,2,4,3,36 to 50,Female,641.2
1607,11/27/15,2,1,2,2,1,8,8,2,3,8,51 or more,Male,678.3
1608,11/27/15,4,1,4,2,2,5,8,2,1,10,51 or more,Female,682.8
1609,11/28/15,2,0,6,10,1,5,8,1,1,10,Less than 20,Male,677.7
1610,11/28/15,2,3,10,10,2,7,6,2,4,3,51 or more,Female,684.5
1611,11/28/15,5,4,2,6,1,7,7,2,8,5,21 to 35,Female,696.6
1612,11/28/15,3,3,10,10,2,7,8,2,2,4,51 or more,Female,679.8
1613,11/28/15,4,1,3,4,2,5,8,1,8,6,21 to 35,Male,657.3
1614,11/28/15,4,4,3,9,1,5,7,2,2,7,21 to 35,Male,660.5
1615,11/28/15,2,5,6,10,1,5,7,2,0,1,36 to 50,Female,652.0
1616,11/28/15,4,3,7,5,1,8,8,2,2,7,36 to 50,Female,669.8
1617,11/29/15,2,5,10,10,2,2,6,2,1,4,21 to 35,Female,644.4
1618,11/29/15,2,4,3,3,2,4,6,2,0,7,51 or more,Female,626.1
1619,11/29/15,5,5,4,5,2,10,5,2,10,5,36 to 50,Male,708.7
1620,11/29/15,3,3,3,4,1,2,7,1,2,7,36 to 50,Male,593.6
1621,11/29/15,4,2,6,5,1,7,6,2,5,10,36 to 50,Female,698.1
1622,11/30/15,1,1,5,8,1,6,7,1,4,6,21 to 35,Female,659.0
1623,11/30/15,2,1,1,10,2,7,8,2,2,2,51 or more,Male,645.8
1624,11/30/15,3,3,5,4,2,1,6,2,10,10,21 to 35,Male,678.2
1625,11/30/15,3,1,5,10,1,4,9,2,3,8,21 to 35,Female,670.9
1626,11/30/15,3,4,4,2,2,5,7,2,0,5,51 or more,Female,670.7
1627,11/30/15,1,3,3,8,1,2,7,2,3,5,21 to 35,Male,665.0
1628,11/30/15,3,4,5,8,1,8,7,1,1,7,51 or more,Male,649.2
1629,11/30/15,5,3,10,8,2,3,8,1,6,7,21 to 35,Female,692.6
1630,11/30/15,1,3,9,6,2,4,7,1,4,6,51 or more,Male,655.2
1631,11/30/15,2,4,6,10,2,2,7,2,3,1,36 to 50,Female,658.2
1632,11/30/15,3,5,4,2,2,1,9,1,0,2,21 to 35,Male,598.9
1633,11/30/15,1,1,2,5,2,1,8,1,0,3,21 to 35,Female,597.0
1634,11/30/15,4,1,0,2,2,7,6,2,3,4,51 or more,Male,613.1
1635,11/30/15,4,4,5,10,1,3,7,2,1,7,36 to 50,Female,689.0
1636,12/1/15,5,2,2,8,1,9,6,1,3,10,36 to 50,Female,735.9
1637,12/1/15,2,5,10,5,2,4,5,1,2,2,36 to 50,Male,629.3
1638,12/1/15,2,4,10,6,2,10,4,2,2,8,51 or more,Male,703.4
1639,12/1/15,5,3,10,9,1,10,7,2,4,8,Less than 20,Female,748.2
1640,12/1/15,5,1,4,6,1,3,7,2,1,7,21 to 35,Male,712.8
1641,12/1/15,2,3,4,10,1,5,4,2,4,4,36 to 50,Male,685.4
1642,12/1/15,3,3,7,10,1,10,6,2,6,6,36 to 50,Female,686.8
1643,12/1/15,2,4,4,6,1,5,5,1,0,3,36 to 50,Female,604.0
1644,12/1/15,1,0,5,4,1,8,7,2,2,7,51 or more,Male,696.8
1645,12/1/15,2,5,6,2,1,8,5,1,6,7,21 to 35,Male,616.5
1646,12/1/15,5,3,10,5,1,9,8,2,4,10,51 or more,Female,697.2
1647,12/2/15,4,3,5,8,1,3,6,1,1,10,21 to 35,Male,700.7
1648,12/2/15,4,3,10,10,1,10,6,2,2,3,36 to 50,Female,717.4
1649,12/2/15,1,3,8,8,2,4,8,2,4,10,21 to 35,Male,650.3
1650,12/2/15,2,2,5,10,2,2,6,1,0,4,36 to 50,Male,622.3
1651,12/2/15,5,1,4,4,1,10,8,2,2,9,36 to 50,Male,699.1
1652,12/2/15,4,2,4,5,1,3,7,2,1,3,36 to 50,Female,639.7
1653,12/2/15,4,0,10,10,1,10,8,2,10,10,21 to 35,Female,753.5
1654,12/2/15,5,4,6,10,1,10,9,1,0,10,36 to 50,Male,673.8
1655,12/2/15,0,3,10,5,1,1,7,1,10,7,21 to 35,Male,686.9
1656,12/2/15,3,0,10,10,1,10,9,2,8,7,36 to 50,Female,777.5
1657,12/2/15,1,2,9,7,2,3,8,1,4,4,36 to 50,Female,645.0
1658,12/2/15,4,4,6,6,1,4,5,2,2,4,51 or more,Male,636.1
1659,12/2/15,2,5,8,7,1,10,6,2,10,5,36 to 50,Male,717.4
1660,12/2/15,2,4,3,3,1,1,8,1,0,1,21 to 35,Female,617.4
1661,12/2/15,5,3,7,10,1,10,9,2,0,10,36 to 50,Male,661.9
1662,12/3/15,5,3,6,6,1,10,9,2,0,7,36 to 50,Male,646.6
1663,12/3/15,2,2,2,10,2,4,7,1,5,10,51 or more,Male,639.9
1664,12/3/15,2,2,3,2,1,3,8,2,2,8,21 to 35,Male,663.7
1665,12/3/15,5,3,5,10,1,10,8,2,10,10,36 to 50,Female,745.0
1666,12/3/15,2,4,6,7,1,2,6,2,0,5,36 to 50,Female,627.4
1667,12/3/15,5,0,5,6,1,2,8,2,5,7,21 to 35,Female,719.6
1668,12/3/15,1,2,3,0,2,1,6,2,1,4,21 to 35,Male,591.5
1669,12/3/15,3,1,3,5,2,8,6,2,4,2,36 to 50,Female,676.2
1670,12/3/15,4,2,3,5,2,8,7,1,1,10,51 or more,Female,667.9
1671,12/4/15,5,4,5,10,2,8,6,1,2,10,51 or more,Female,677.9
1672,12/4/15,4,2,7,10,1,6,7,2,1,10,36 to 50,Female,718.5
1673,12/4/15,2,4,10,10,2,3,7,2,7,7,51 or more,Female,733.2
1674,12/4/15,2,4,7,9,2,2,8,2,4,8,36 to 50,Male,670.3
1675,12/4/15,1,2,1,4,1,4,9,2,10,10,21 to 35,Male,679.4
1676,12/4/15,3,3,8,7,2,5,8,1,2,6,21 to 35,Male,645.4
1677,12/5/15,4,2,1,7,1,3,6,2,3,10,21 to 35,Male,651.4
1678,12/5/15,2,2,4,8,1,1,8,2,6,7,21 to 35,Female,665.0
1679,12/5/15,4,3,8,4,2,2,6,1,2,10,51 or more,Female,642.7
1680,12/5/15,3,3,7,0,1,1,7,2,1,4,36 to 50,Female,620.6
1681,12/5/15,2,2,3,3,2,5,8,2,4,10,51 or more,Female,686.2
1682,12/5/15,1,3,4,6,1,7,6,1,4,7,21 to 35,Male,655.6
1683,12/5/15,4,1,10,3,1,8,7,2,5,9,21 to 35,Female,744.4
1684,12/6/15,5,0,5,10,2,9,7,2,3,10,36 to 50,Female,749.7
1685,12/6/15,1,3,3,6,2,1,7,2,8,5,36 to 50,Male,632.5
1686,12/6/15,4,3,3,10,2,10,8,2,8,2,21 to 35,Female,697.4
1687,12/6/15,4,0,10,10,1,10,7,2,10,10,36 to 50,Male,799.2
1688,12/6/15,4,1,8,7,2,5,8,2,4,10,36 to 50,Female,710.0
1689,12/6/15,4,3,4,3,2,7,8,2,6,10,51 or more,Female,730.8
1690,12/7/15,3,2,6,5,1,10,8,2,2,10,21 to 35,Male,680.4
1691,12/7/15,2,1,1,2,1,4,8,2,2,3,51 or more,Male,629.9
1692,12/7/15,3,1,2,10,1,10,8,2,10,6,51 or more,Male,711.0
1693,12/7/15,2,1,5,6,1,1,7,2,2,3,21 to 35,Male,649.5
1694,12/8/15,5,5,10,10,1,8,4,2,10,2,Less than 20,Female,723.4
1695,12/8/15,2,4,8,10,1,6,6,2,1,1,Less than 20,Female,675.8
1696,12/8/15,3,5,6,10,1,4,8,2,3,3,Less than 20,Female,674.1
1697,12/8/15,1,5,5,8,1,4,8,2,0,3,Less than 20,Female,609.5
1698,12/8/15,3,4,3,8,1,5,6,1,0,5,Less than 20,Female,616.1
1699,12/8/15,4,4,3,7,1,5,6,1,1,4,Less than 20,Female,611.0
1700,12/8/15,4,2,3,10,1,10,7,2,1,5,21 to 35,Male,668.3
1701,12/8/15,4,1,10,10,1,10,8,2,3,5,21 to 35,Female,729.7
1702,12/8/15,5,1,10,10,1,10,8,2,1,5,21 to 35,Female,729.7
1703,12/8/15,5,2,10,10,1,7,8,2,3,8,21 to 35,Female,718.9
1704,12/8/15,4,2,3,6,1,5,8,2,3,10,21 to 35,Male,691.3
1705,12/8/15,1,2,6,1,1,4,7,2,1,5,21 to 35,Female,646.7
1706,12/8/15,1,5,9,5,1,2,9,1,2,10,21 to 35,Female,646.7
1707,12/8/15,5,2,10,6,1,10,8,1,1,9,21 to 35,Male,690.6
1708,12/8/15,3,4,4,10,1,5,7,2,4,7,36 to 50,Female,713.2
1709,12/8/15,0,1,5,10,1,3,9,2,1,7,Less than 20,Male,629.9
1710,12/8/15,2,2,6,6,2,4,8,1,3,7,21 to 35,Female,652.0
1711,12/9/15,0,2,5,4,1,3,8,2,1,5,36 to 50,Male,653.5
1712,12/9/15,0,1,6,5,2,5,8,2,3,10,21 to 35,Male,662.4
1713,12/9/15,4,4,7,6,2,5,6,2,2,8,51 or more,Male,694.3
1714,12/9/15,1,1,5,3,2,4,9,2,1,3,51 or more,Male,636.9
1715,12/9/15,1,3,7,3,1,1,9,2,1,4,21 to 35,Female,634.6
1716,12/9/15,4,3,6,3,2,7,7,1,6,10,21 to 35,Female,649.0
1717,12/9/15,2,4,5,5,1,3,7,1,0,5,36 to 50,Male,609.1
1718,12/9/15,0,2,5,5,1,6,7,2,2,10,21 to 35,Female,652.2
1719,12/10/15,2,4,10,10,1,7,8,2,4,5,21 to 35,Female,676.4
1720,12/10/15,5,2,10,10,1,6,6,2,1,7,51 or more,Female,708.1
1721,12/10/15,4,4,1,5,1,7,6,2,0,5,Less than 20,Female,631.8
1722,12/10/15,5,3,10,10,1,8,6,2,10,7,Less than 20,Female,752.7
1723,12/10/15,3,3,7,10,1,5,8,2,3,3,Less than 20,Female,706.6
1724,12/10/15,5,2,5,8,1,4,6,1,2,4,Less than 20,Female,672.0
1725,12/10/15,2,3,10,10,1,5,9,2,5,3,Less than 20,Female,715.3
1726,12/10/15,3,5,10,10,1,10,6,1,2,5,Less than 20,Female,695.3
1727,12/10/15,4,4,6,10,1,8,6,2,5,5,Less than 20,Female,686.4
1728,12/10/15,5,3,10,6,1,6,8,2,2,10,51 or more,Female,730.6
1729,12/10/15,4,4,3,9,2,5,6,2,0,5,36 to 50,Female,614.4
1730,12/10/15,2,2,3,10,1,9,4,1,0,1,36 to 50,Female,606.3
1731,12/10/15,2,5,5,3,1,6,4,2,1,2,21 to 35,Female,609.1
1732,12/10/15,1,5,10,10,2,10,7,1,0,6,21 to 35,Female,634.3
1733,12/10/15,5,2,6,10,1,3,7,2,0,10,36 to 50,Male,706.0
1734,12/11/15,1,2,6,3,2,1,7,1,6,10,21 to 35,Female,624.0
1735,12/11/15,5,2,5,10,1,5,8,2,2,5,21 to 35,Male,703.2
1736,12/11/15,1,4,5,0,2,1,8,2,1,10,36 to 50,Female,610.6
1737,12/11/15,0,3,0,4,1,3,7,2,0,10,Less than 20,Male,624.4
1738,12/11/15,4,4,8,10,1,7,7,2,5,5,36 to 50,Female,734.0
1739,12/12/15,4,4,10,10,2,3,7,2,2,8,36 to 50,Male,697.5
1740,12/12/15,3,4,2,4,1,5,8,1,6,4,36 to 50,Male,628.4
1741,12/12/15,3,2,7,10,1,6,7,2,8,7,21 to 35,Male,735.5
1742,12/12/15,5,1,1,6,1,6,5,2,4,10,21 to 35,Male,677.3
1743,12/13/15,0,4,5,3,1,10,1,1,0,2,36 to 50,Male,592.3
1744,12/13/15,3,3,2,2,1,2,7,2,1,6,51 or more,Female,608.9
1745,12/13/15,5,4,6,4,1,6,7,2,2,10,21 to 35,Male,669.2
1746,12/13/15,1,2,7,7,2,10,6,2,0,8,36 to 50,Male,649.4
1747,12/13/15,1,3,6,1,1,1,5,2,0,3,36 to 50,Female,604.9
1748,12/14/15,1,1,4,7,2,1,8,2,7,5,36 to 50,Female,671.8
1749,12/14/15,2,5,4,2,1,7,7,2,2,5,51 or more,Female,616.7
1750,12/14/15,2,4,4,10,2,1,7,2,1,3,36 to 50,Male,613.8
1751,12/14/15,4,1,3,10,1,8,8,2,9,6,36 to 50,Male,746.3
1752,12/14/15,3,0,2,0,1,3,7,2,5,10,36 to 50,Female,646.5
1753,12/14/15,5,5,10,10,2,10,8,2,1,7,36 to 50,Female,680.4
1754,12/15/15,2,3,7,3,2,2,8,2,3,7,21 to 35,Male,655.0
1755,12/15/15,3,4,5,10,1,10,6,2,3,5,36 to 50,Male,705.5
1756,12/15/15,4,5,3,7,1,8,9,2,1,7,36 to 50,Female,685.3
1757,12/15/15,5,4,8,10,1,4,8,2,2,5,Less than 20,Female,694.5
1758,12/15/15,5,3,6,9,1,10,6,2,2,9,21 to 35,Male,714.0
1759,12/16/15,3,1,8,7,2,5,6,2,3,8,36 to 50,Female,718.1
1760,12/16/15,4,1,4,5,1,10,8,2,0,5,51 or more,Female,683.8
1761,12/16/15,0,1,10,10,1,7,9,2,5,10,Less than 20,Male,681.7
1762,12/16/15,5,3,10,10,2,4,7,2,1,0,36 to 50,Female,651.8
1763,12/17/15,4,3,5,5,2,10,6,1,3,10,51 or more,Female,683.4
1764,12/17/15,3,3,3,7,1,8,7,1,0,3,36 to 50,Female,627.1
1765,12/17/15,3,2,5,3,1,7,8,1,4,10,51 or more,Female,705.3
1766,12/17/15,1,3,3,1,2,1,9,2,0,1,21 to 35,Male,566.6
1767,12/17/15,5,0,5,10,1,6,8,2,0,2,51 or more,Female,662.6
1768,12/17/15,3,1,6,10,2,9,7,2,3,10,51 or more,Male,695.3
1769,12/18/15,2,0,4,10,2,3,10,2,2,6,36 to 50,Female,665.8
1770,12/18/15,1,5,1,10,1,8,5,2,8,0,51 or more,Male,638.6
1771,12/18/15,2,2,3,6,2,8,5,1,2,0,36 to 50,Female,611.4
1772,12/18/15,3,2,3,10,1,10,8,1,2,3,21 to 35,Female,671.9
1773,12/18/15,4,2,3,10,1,7,7,2,0,6,21 to 35,Female,698.3
1774,12/18/15,4,1,10,8,1,8,8,2,6,7,51 or more,Female,761.6
1775,12/18/15,1,4,4,10,2,8,6,2,1,7,51 or more,Male,643.9
1776,12/18/15,1,4,3,1,1,1,10,2,1,4,Less than 20,Male,616.1
1777,12/19/15,4,4,4,10,2,1,6,2,9,7,21 to 35,Female,705.4
1778,12/19/15,5,2,7,6,1,7,9,2,2,10,21 to 35,Male,697.0
1779,12/19/15,5,3,10,10,1,5,7,2,6,7,36 to 50,Female,718.3
1780,12/19/15,3,5,8,2,1,7,8,1,1,7,21 to 35,Female,649.2
1781,12/19/15,2,4,10,4,1,7,8,2,1,6,21 to 35,Female,650.9
1782,12/20/15,2,1,2,6,1,2,8,2,1,6,21 to 35,Male,614.2
1783,12/20/15,3,4,8,10,2,4,7,1,1,6,36 to 50,Female,612.7
1784,12/20/15,1,1,4,4,1,5,7,2,2,4,Less than 20,Male,621.4
1785,12/20/15,3,4,10,10,2,3,8,2,6,3,51 or more,Male,665.4
1786,12/20/15,2,4,3,4,2,3,8,2,2,2,36 to 50,Female,658.6
1787,12/21/15,5,2,3,6,1,2,7,2,4,10,36 to 50,Female,688.8
1788,12/21/15,2,2,3,2,1,6,7,2,2,5,21 to 35,Male,652.2
1789,12/21/15,4,1,3,4,1,5,7,2,5,4,51 or more,Female,706.4
